51.450860,-2.515959
51.450929,-2.515878
51.450905,-2.515778
51.450943,-2.515724
51.450998,-2.515811
51.451050,-2.515753
51.451065,-2.515798
51.451048,-2.515849
51.451103,-2.515859
51.451149,-2.515794
51.451147,-2.515748
51.451146,-2.515711
51.451199,-2.515671
51.451266,-2.515643
51.451293,-2.515740
51.451390,-2.515797
51.451368,-2.515728
51.451325,-2.515760
51.451349,-2.515769
51.451289,-2.515697
51.451306,-2.515772
51.451328,-2.515798
51.451345,-2.515797
51.451317,-2.515829
51.451283,-2.515750
51.451375,-2.515841
51.451282,-2.515893
51.451196,-2.515927
51.451192,-2.515911
51.451255,-2.515813
51.451297,-2.515901
51.451348,-2.515855
51.451255,-2.515951
51.451269,-2.515950
51.451314,-2.515905
51.451409,-2.515916
51.451373,-2.516010
51.451293,-2.516020
51.451339,-2.515970
51.451271,-2.516037
51.451293,-2.515941
51.451238,-2.515859
51.451142,-2.515790
51.451239,-2.515854
51.451235,-2.515797
51.451254,-2.515738
51.451309,-2.515795
51.451272,-2.515712
51.451217,-2.515653
51.451175,-2.515731
