51.455769,-2.598251
51.455724,-2.598188
51.455637,-2.598238
51.455632,-2.598194
51.455543,-2.598291
51.455517,-2.598248
51.455525,-2.598321
51.455586,-2.598291
51.455571,-2.598362
51.455623,-2.598357
51.455598,-2.598426
51.455677,-2.598393
51.455684,-2.598363
51.455589,-2.598418
51.455596,-2.598395
51.455522,-2.598365
51.455451,-2.598423
51.455443,-2.598383
51.455484,-2.598378
51.455477,-2.598360
51.455529,-2.598448
51.455601,-2.598501
51.455628,-2.598467
51.455678,-2.598380
51.455637,-2.598467
51.455646,-2.598532
51.455591,-2.598605
51.455686,-2.598678
51.455742,-2.598611
51.455831,-2.598530
51.455854,-2.598626
51.455821,-2.598572
51.455757,-2.598636
51.455801,-2.598594
51.455721,-2.598573
51.455745,-2.598575
51.455817,-2.598564
51.455846,-2.598540
51.455883,-2.598542
51.455808,-2.598499
51.455810,-2.598536
51.455739,-2.598480
51.455759,-2.598464
51.455663,-2.598477
51.455732,-2.598550
51.455636,-2.598492
51.455567,-2.598407
51.455652,-2.598394
51.455654,-2.598387
51.455565,-2.598351
